#Frame            fit       ligand
     571       1.5515       1.3893
     572       1.5257       1.6124
     573       1.6668       1.6260
     574       1.6135       1.6650
     575       1.8038       1.4308
     576       1.8095       1.4455
     577       1.9041       1.7186
     578       1.7709       1.3988
     579       1.5977       1.4083
     580       1.7309       1.3320
     581       1.7669       1.4261
     582       1.9023       1.5218
     583       1.8208       1.2520
     584       1.8030       1.4160
     585       1.7085       1.3700
     586       1.7360       1.3014
     587       1.7084       1.5791
     588       1.8459       1.1813
     589       1.6564       1.4435
     590       1.7848       1.3039
     591       1.6742       1.4815
     592       1.8624       1.5210
     593       1.9002       1.4077
     594       1.7855       1.9496
     595       1.8229       1.3996
     596       1.7760       1.4155
     597       1.8878       1.6428
     598       1.7688       1.5303
     599       1.9678       1.7501
     600       1.7364       1.4370
     601       1.8665       1.3230
     602       1.8838       1.4078
     603       2.0171       1.9129
     604       2.3767       1.4377
     605       1.7409       1.5208
     606       1.7990       1.5605
     607       1.7596       1.4537
     608       2.0615       1.2554
     609       1.7760       1.7735
     610       1.8523       1.6400
     611       1.9224       1.5603
     612       1.9165       1.9124
     613       2.0390       1.7903
     614       2.2363       1.4561
     615       1.8093       1.4902
     616       2.0283       1.5524
     617       1.8643       1.6816
     618       1.7712       1.5655
     619       1.8779       1.3472
     620       1.9239       1.7037
     621       1.9405       1.4628
     622       1.7930       1.5981
     623       1.8974       1.5078
     624       1.8852       1.6289
     625       1.8673       1.1974
     626       1.7066       1.3944
     627       1.7323       1.0868
     628       1.7494       1.6507
     629       1.8920       1.3105
     630       1.8190       1.2896
     631       1.7733       1.4734
     632       1.7896       1.1600
     633       1.8380       1.1535
     634       1.7669       1.1565
     635       1.6993       1.1987
     636       1.8582       1.4057
     637       1.7663       1.1580
     638       1.6787       1.2716
     639       1.9066       1.0846
     640       1.7301       1.1948
     641       1.8858       1.6490
     642       1.8884       1.2489
     643       2.0580       1.7653
     644       1.8306       1.4732
     645       1.7334       1.4813
     646       1.6224       1.2238
     647       1.6685       1.2331
     648       1.8502       1.6341
     649       1.7707       1.6231
     650       1.8645       1.2838
     651       1.8668       1.2966
     652       1.8055       1.2559
     653       1.8788       0.8693
     654       1.8517       1.1178
     655       1.9685       1.1133
     656       1.7634       1.0157
     657       1.8608       1.1792
     658       1.8240       1.0365
     659       1.8915       1.0316
     660       1.8024       1.2864
     661       1.9015       1.1482
     662       1.8045       1.2273
     663       1.7614       0.8595
     664       1.9953       1.1496
     665       1.9310       0.9859
     666       1.8573       0.9499
     667       1.8279       1.1231
     668       1.8763       1.5703
     669       1.8462       1.1898
     670       1.7188       1.1443
     671       1.8155       1.1895
     672       1.8813       1.3610
     673       1.8472       1.3286
     674       1.7497       1.2094
     675       1.7962       1.3943
     676       1.7749       1.2808
     677       1.6604       1.3029
     678       1.8983       1.1543
     679       1.5788       1.4036
     680       1.5596       1.2170
     681       1.7133       1.1111
     682       1.7819       1.2243
     683       1.5855       1.3215
     684       1.6240       1.3879
     685       1.6987       1.2876
     686       1.6984       1.1440
     687       1.6731       1.2855
     688       1.7079       1.2823
     689       1.7933       1.4975
     690       2.0350       1.8384
     691       1.8493       1.4715
     692       1.9081       1.3014
     693       1.7332       1.3462
     694       1.8104       1.3511
     695       2.0227       1.8643
     696       1.9888       1.6095
     697       1.9734       1.5334
     698       1.8171       1.7627
     699       1.7796       1.3988
     700       1.7844       1.1673
     701       1.7469       1.5239
     702       1.7257       1.3150
     703       1.7789       1.6534
     704       1.8449       1.3296
     705       1.9071       1.3606
     706       1.7667       1.2619
     707       1.9981       1.4906
     708       1.6543       1.3142
     709       1.7183       1.3180
     710       2.0028       1.4696
     711       1.7253       1.0234
     712       1.6940       1.1708
     713       1.8541       1.0337
     714       1.8999       1.2476
     715       1.6966       1.3070
     716       1.7254       1.6089
     717       1.9306       1.5307
     718       1.7663       1.4849
     719       1.7714       1.3281
     720       1.7771       1.2378
     721       1.8727       1.2013
     722       1.7607       1.1341
     723       1.7231       1.3502
     724       1.8084       1.5022
     725       1.8821       1.2781
     726       1.8834       1.4240
     727       1.8702       1.3616
     728       1.9012       1.5160
     729       2.0466       1.1182
     730       1.9454       1.0375
     731       1.8913       1.4912
     732       1.9249       1.3348
     733       1.9018       1.2320
     734       1.8980       1.5924
     735       1.8284       1.3788
     736       2.0603       1.1876
     737       1.9268       1.1220
     738       1.9834       1.3801
     739       2.0665       1.4412
     740       1.8867       1.6834
     741       2.0545       1.0781
     742       2.0148       1.2853
     743       1.9583       1.1678
     744       1.9648       1.2571
     745       2.1917       1.2681
     746       2.1300       1.2317
     747       1.9744       1.8985
     748       1.8373       1.2268
     749       1.8540       1.4344
     750       1.8288       1.1891
     751       1.9925       1.7254
     752       1.8864       1.1118
     753       2.0464       1.3916
     754       1.7945       1.6583
     755       1.8758       1.1718
     756       1.8931       1.0228
     757       2.0099       1.1107
     758       2.0760       1.3597
     759       2.1045       1.0681
     760       1.8379       1.2723
     761       1.8904       1.0404
     762       1.8137       1.1939
     763       1.8563       1.2338
     764       1.9623       1.1472
     765       1.8831       1.2972
     766       1.9454       1.4872
     767       1.9671       1.3284
     768       2.0225       1.2303
     769       1.8861       1.0975
     770       1.8606       1.3327
     771       2.1189       1.2522
     772       2.1853       1.3556
     773       2.0333       1.0196
     774       2.4824       1.5901
     775       2.0625       1.3733
     776       2.0723       1.0517
     777       2.1999       1.8041
     778       2.0823       1.4426
     779       2.1337       1.2471
     780       2.1465       1.3500
     781       2.1744       1.2507
     782       2.0849       1.2895
     783       2.0466       1.3867
     784       1.9219       1.7054
     785       2.2300       1.3889
     786       1.9668       1.5209
     787       2.1073       1.1170
     788       1.9686       1.0415
     789       2.1359       1.1010
     790       1.8142       1.2024
     791       1.7402       1.2661
     792       1.9297       1.2116
     793       1.9155       1.2280
     794       1.8887       0.9804
     795       1.9338       1.1566
     796       1.7104       1.2343
     797       1.8130       1.3031
     798       1.9092       1.1805
     799       1.8482       1.1848
     800       1.7469       1.4032
     801       1.7636       1.3376
     802       1.8422       1.2303
     803       1.8347       1.4096
     804       1.7610       1.1661
     805       1.7167       1.0876
     806       1.9174       1.2977
     807       1.9423       1.2664
     808       1.8188       1.1112
     809       1.9827       1.3190
     810       1.9664       1.1976
     811       1.8634       1.3748
     812       1.8135       1.3479
     813       1.7605       1.3165
     814       2.0282       1.4434
     815       1.7004       1.2268
     816       1.9130       1.2994
     817       1.8475       1.4852
     818       1.8543       0.9416
     819       2.0185       1.2857
     820       1.8138       1.0842
     821       1.9914       1.4331
     822       1.8842       1.4390
     823       1.8581       1.0219
     824       1.9169       1.2810
     825       1.7380       1.1287
     826       1.7819       1.7224
     827       1.6776       1.5680
     828       1.8136       1.1904
     829       1.7162       1.2385
     830       2.0380       1.3700
     831       1.7230       1.4190
     832       1.8150       1.3407
     833       1.9664       1.4428
     834       1.8888       1.4933
     835       1.7963       1.2170
     836       1.7977       1.3211
     837       2.0904       1.2735
     838       2.0718       1.3375
     839       1.8820       1.1891
     840       1.8867       1.3512
     841       1.8210       1.2231
     842       1.8916       1.5793
     843       1.8086       1.1930
     844       1.8730       1.4621
     845       1.9190       1.2035
     846       1.8230       1.1128
     847       2.0266       1.9425
     848       1.9187       1.8307
     849       1.7111       2.5003
     850       1.7339       1.9147
     851       1.7738       1.7035
     852       1.9352       1.2300
     853       2.0932       1.2920
     854       2.0537       1.2588
     855       1.8353       1.4260
     856       1.8874       1.4135
     857       2.0796       1.4690
     858       1.9237       1.5091
     859       1.7582       1.4608
     860       1.9021       1.1373
     861       1.9543       1.6690
     862       2.0591       1.4252
     863       2.0471       1.6345
     864       1.8946       1.7129
     865       1.9310       1.5111
     866       2.4402       1.6491
     867       2.0339       1.5480
     868       2.1514       1.4364
     869       2.0477       1.5563
     870       2.0479       1.7619
     871       2.2187       1.5873
     872       1.9099       1.5465
     873       2.0467       1.4388
     874       2.0923       1.3340
     875       2.0639       1.2964
     876       1.9164       1.1721
     877       2.0981       1.3207
     878       1.9913       1.2797
     879       1.9938       1.5693
     880       2.1462       1.8793
     881       2.0904       1.6152
     882       1.9537       1.7491
     883       1.9118       1.6955
     884       1.8962       1.4738
     885       1.9955       1.4655
     886       1.7758       1.4099
     887       2.1491       1.5735
     888       1.7960       1.6618
     889       2.2501       1.7156
     890       2.4576       1.6020
     891       2.2969       1.5586
     892       2.1835       1.6089
     893       1.8936       1.7431
     894       2.0992       1.5207
     895       1.9015       1.4924
     896       1.9756       1.6014
     897       2.2899       1.8588
     898       2.0329       1.7123
     899       2.0319       1.3058
     900       1.8439       1.5251
     901       1.9101       1.4578
     902       2.1667       1.6134
     903       2.0008       1.6227
     904       1.9686       1.5733
     905       1.9454       1.5005
     906       2.0366       1.3310
     907       1.9434       1.4479
     908       2.0599       1.6736
     909       2.0104       1.3305
     910       2.1297       1.3100
     911       1.9403       1.5283
     912       1.8488       1.4419
     913       1.9781       1.6822
     914       2.0647       1.3570
     915       2.1895       1.5168
     916       2.0607       1.5755
     917       2.0985       1.5910
     918       2.0526       1.6712
     919       2.0061       1.6184
     920       2.0537       1.5697
     921       1.8597       1.4893
     922       2.1838       1.5287
     923       1.7808       1.2762
     924       1.9792       1.4888
     925       1.9766       1.2956
     926       1.9816       1.3895
     927       2.1140       1.4165
     928       2.1793       1.4118
     929       2.1924       1.3509
     930       2.3005       1.5259
     931       2.1185       1.3940
     932       1.9177       1.5312
     933       1.9183       1.4162
     934       1.8557       1.4845
     935       1.8897       1.3822
     936       2.1318       1.5699
     937       1.8103       1.5466
     938       1.8914       1.7111
     939       2.0342       1.7087
     940       1.8881       1.6336
     941       1.9317       1.8269
     942       1.9756       1.4465
     943       1.8845       1.6766
     944       2.1330       1.5067
     945       2.0308       1.9083
     946       1.9042       1.3351
     947       1.7415       1.4650
     948       1.8457       1.7715
     949       1.9056       1.4913
     950       1.9281       1.6291
     951       1.8465       1.5748
     952       1.9572       1.4310
     953       1.8923       1.6291
     954       1.8319       1.5745
     955       1.9969       1.4476
     956       1.9900       1.3771
     957       2.1617       1.5229
     958       1.9370       1.6436
     959       2.1303       1.7499
     960       1.9070       1.7222
     961       1.8158       1.7829
     962       1.8522       1.4642
     963       2.0493       1.8503
     964       1.7922       1.5430
     965       1.8587       1.2486
     966       1.8354       1.5244
     967       1.8903       1.9646
     968       2.0199       1.7952
     969       1.9762       1.7201
     970       1.7446       1.6638
     971       1.8989       1.7492
     972       1.8396       1.2743
     973       1.7839       1.2118
     974       1.8715       1.2999
     975       1.9199       1.4402
     976       1.8195       1.2525
     977       1.8497       1.4183
     978       2.0678       1.3702
     979       1.8174       1.4269
     980       1.7936       1.5252
     981       1.9107       1.4271
     982       1.8927       1.4651
     983       1.8880       1.4655
     984       1.8500       1.3582
     985       1.8825       1.3035
     986       1.8312       1.5023
     987       1.6230       1.3901
     988       1.7273       1.2339
     989       1.7593       1.4364
     990       2.0349       1.4069
     991       1.9386       1.4345
     992       1.9095       1.0673
     993       1.9525       1.3827
     994       1.8444       1.4150
     995       1.8224       1.6329
     996       1.8712       1.4144
     997       1.7793       1.3301
     998       1.7061       1.5295
     999       1.9221       1.1516
    1000       1.8912       1.4356
    1001       1.3569       1.9411
    1002       1.4202       0.6399
    1003       1.5625       1.7169
    1004       1.6007       1.6667
    1005       1.5011       1.1302
    1006       1.6614       1.2091
    1007       1.5413       1.0228
    1008       1.5680       1.9802
    1009       1.6708       1.4490
    1010       1.8548       1.2461
    1011       1.6404       2.2337
    1012       1.6005       0.8000
    1013       1.6714       2.1020
    1014       1.6251       1.3955
    1015       1.4505       1.1363
    1016       1.5607       1.7531
    1017       1.4632       0.8970
    1018       1.6131       1.2905
    1019       1.6250       1.4701
    1020       1.9035       1.1817
    1021       1.7363       1.1744
    1022       1.5839       1.2586
    1023       1.6157       0.7470
    1024       1.6097       1.3414
    1025       1.6733       1.0547
    1026       1.6281       1.0933
    1027       1.5865       1.1323
    1028       1.6367       1.0957
    1029       1.5992       1.0953
    1030       1.5252       1.2228
    1031       1.6244       1.6135
    1032       1.8270       1.5847
    1033       1.7410       1.4723
    1034       1.7374       1.3936
    1035       1.8562       1.2728
    1036       1.7489       1.2740
    1037       1.7837       1.3041
    1038       1.6311       1.2411
    1039       1.7678       1.1737
    1040       1.7399       1.4162
    1041       1.7034       1.4336
    1042       1.7372       1.5348
    1043       1.8422       1.2662
    1044       1.7470       1.3812
    1045       1.8428       1.4768
    1046       1.7529       1.4306
    1047       1.9722       1.3051
    1048       1.7792       1.3169
    1049       1.9954       1.5702
    1050       2.1114       1.3924
    1051       1.8517       1.3104
    1052       1.8537       1.3270
    1053       1.9215       1.4581
    1054       1.7781       1.2156
    1055       1.7037       1.3936
    1056       1.7445       1.3431
    1057       1.6018       1.4720
    1058       1.6178       1.3459
    1059       1.5666       1.3309
    1060       1.6591       1.5355
    1061       1.7051       1.3760
    1062       2.0290       1.1754
    1063       1.8475       1.2632
    1064       1.7328       1.4533
    1065       1.9008       1.4126
    1066       1.9774       1.4250
    1067       1.6292       1.5532
