#Frame            fit       ligand
     757       2.7621       4.3991
     758       2.3745       4.8569
     759       2.3891       4.4411
     760       2.7032       5.3226
     761       2.7077       4.5455
     762       2.7452       4.9249
     763       2.3307       3.9938
     764       2.5674       4.3213
     765       2.3720       4.8814
     766       2.4296       4.5123
     767       2.2489       3.9063
     768       2.2214       3.4208
     769       2.2632       3.7046
     770       2.6063       4.6122
     771       2.4723       4.6484
     772       2.6000       5.5004
     773       2.4574       4.8219
     774       2.4700       5.0405
     775       3.0173       4.9805
     776       2.8619       5.6872
     777       2.7462       6.5207
     778       3.4476       8.6293
     779       3.0235       5.8796
     780       3.4039       8.0656
     781       3.4297       6.0550
     782       3.6560       6.5130
     783       3.3312       6.1162
     784       3.5204       5.4727
     785       3.6256       4.8284
     786       3.9753       5.3454
     787       3.1988       4.6196
     788       4.0282       5.0234
     789       3.3291       3.9352
     790       2.8579       4.8631
     791       2.8229       4.8770
     792       2.7818       5.2848
     793       2.6470       4.8583
     794       2.8976       4.4726
     795       3.1070       4.9810
     796       2.6676       4.5310
     797       2.4769       5.7509
     798       2.4917       5.9004
     799       2.5163       6.2464
     800       2.7354       6.0901
     801       2.9066       5.3692
     802       2.5733       6.5922
     803       2.3326       6.5079
     804       2.3882       6.9631
     805       2.5388       6.7956
     806       2.5166       6.2687
     807       2.4531       5.5037
     808       2.6223       6.5881
     809       2.4060       6.4331
     810       2.5118       6.4068
     811       2.5482       7.2472
     812       2.6550       6.8299
     813       2.7906       7.3119
     814       2.6222       5.1700
     815       4.0400       6.1480
     816       3.3942       9.5297
     817       3.0555       9.0876
     818       3.0118       8.2463
     819       2.5004       7.7234
     820       2.7055       8.3010
     821       2.5843       8.4090
     822       2.6986       8.8870
     823       2.3595       6.4193
     824       2.3337       7.3593
     825       2.7049       7.3303
     826       2.6244       7.5503
     827       2.4983       7.3525
     828       2.4740       8.0553
     829       2.4381       7.1919
     830       2.7221       7.5978
     831       2.6032       8.1317
     832       2.4141       6.8847
     833       2.7142       7.6966
     834       2.9473       8.0965
     835       2.6018       8.1092
     836       2.3854       7.9784
     837       2.1210       8.3910
     838       2.2749       7.8988
     839       2.7075       8.5475
     840       2.6489       8.6694
     841       3.1633      10.3426
     842       2.7483       9.1311
     843       2.5949       8.4591
     844       3.3987      10.7128
     845       3.3017       8.8233
     846       3.7989       9.3360
     847       5.0692      11.6091
     848       3.2418       8.4196
     849       4.3561      11.0772
     850       4.7330      10.4858
     851       3.4842       9.4489
     852       3.1896       9.7950
     853       3.3330      10.3695
     854       3.9360       9.7766
     855       4.3102      10.8461
     856       3.7312       9.4789
     857       4.1142       9.3804
     858       3.8236       9.6511
     859       3.8429       9.4127
     860       3.5075      10.9755
     861       3.7057      10.7770
     862       3.5498      10.5688
     863       2.7465      11.6959
     864       3.4410      12.3167
     865       3.6034      13.4076
     866       3.6127      11.9434
     867       3.4055      10.1123
     868       3.6237      11.7801
     869       3.4516      13.5474
     870       3.3239      10.5418
     871       3.6524      11.3391
     872       3.0025       8.4851
     873       3.7838       7.4292
     874       3.4499       7.0163
     875       3.4682       8.3477
     876       3.4567       8.2202
     877       3.4853      12.1248
     878       3.0561      12.9082
     879       2.8938       9.3927
     880       2.7845      10.3651
     881       2.6257       9.9175
     882       2.6916      10.6159
     883       2.6844      11.3670
     884       3.4964      10.2491
     885       3.4371      12.4683
     886       3.4837       9.9096
     887       2.6296       6.5626
     888       3.8422       7.5064
     889       2.7626       7.3939
     890       2.4381       6.3500
     891       3.0108       6.6560
     892       2.3277       6.4560
     893       2.4478       6.1887
     894       2.7045       6.8750
     895       2.4857       6.6960
     896       3.6364       6.9805
     897       2.7918       8.0713
     898       2.6232       6.3679
     899       2.6600       7.1736
     900       2.8507       5.5430
