#Frame            fit       ligand
    1043       2.3131       1.0236
    1044       2.1650       1.4983
    1045       2.0896       0.8768
    1046       2.0364       1.7109
    1047       2.1947       1.1128
    1048       2.1077       1.4014
    1049       2.0329       0.9791
    1050       1.9226       1.2751
    1051       2.0248       1.3548
    1052       1.9916       1.1291
    1053       2.0132       1.2397
    1054       2.0409       1.2528
    1055       1.9858       1.2039
    1056       2.3239       1.2900
    1057       2.2028       1.3027
    1058       2.2242       1.3926
    1059       2.1609       1.2716
    1060       2.2337       1.2306
    1061       2.3921       1.2117
    1062       2.1385       1.3359
    1063       2.1390       1.6104
    1064       2.1870       1.4636
    1065       2.3425       1.4410
    1066       2.0638       1.4913
