#Frame          phi:2        psi:2
    6404     -59.8477     159.3086
    6405     -58.7424     163.3889
    6406    -149.3939     161.4915
    6407     -57.6552     140.2621
    6408     -72.2211     168.5167
    6409     -85.6946      71.4489
    6410     -46.2747     128.3484
    6411     -64.6866     131.9299
    6412    -156.5215     153.0582
    6413    -153.7753      33.4460
    6414     -61.4571     136.6623
    6415    -165.0373     151.0466
    6416     -76.3058     126.6125
    6417     -71.7414     -25.8712
    6418     -86.6648       5.9549
    6419    -132.6434     -97.0053
    6420     -50.8875     149.5097
    6421    -155.8774      18.2980
    6422     -59.1342     131.3720
    6423     -93.2363     142.1561
    6424     -53.5454     141.8510
    6425     -73.9399     -31.8393
    6426     -65.2928     120.4088
    6427     -72.0324     -23.1054
    6428     -66.5476     131.0288
    6429    -166.9679     173.5504
    6430    -118.9992       0.0717
    6431    -145.5223     127.4419
    6432    -170.6046     130.2541
    6433     -64.0783     165.7595
    6434    -143.3079     156.8165
    6435     -86.9833     127.4498
    6436     -60.9621     129.4764
    6437     -69.6176     133.3364
    6438     -57.4001     138.0584
    6439    -102.8004     133.6460
    6440     -53.4893     142.6969
    6441     -65.7906     135.4325
    6442    -150.6168      50.7003
    6443      50.5661      57.6136
    6444      80.2001      25.1786
    6445     -73.7152     131.6352
    6446     -79.7576      99.8323
    6447     -62.0832     145.4016
    6448    -128.2592      27.7806
    6449     -59.5556     135.3513
    6450    -105.2911     153.3898
    6451     -64.5409     145.2989
    6452    -176.5649     134.8938
    6453     -70.1214     -11.5678
    6454     -60.1524     -30.1566
    6455     -62.5989     134.0362
    6456     -62.9796     116.2473
    6457    -151.6607     142.9146
    6458     -87.1220      77.4736
    6459     -88.3843     -12.0962
    6460     -81.1642     -43.7790
    6461     -51.5005     155.3321
    6462     -65.6282      -8.3253
    6463    -119.6064      59.5105
    6464     -63.9168      -7.0428
    6465     -52.5981     148.3910
    6466     -86.7578     136.8074
    6467     -55.2820     159.1104
    6468     -72.0297     -13.1462
    6469    -131.3158      29.9444
    6470     -95.5740      73.5800
    6471     -66.9759     153.3562
    6472    -154.1815     161.7779
    6473     -65.5524     143.0713
    6474    -167.6732     124.5998
    6475     -80.2759      78.4870
    6476    -156.4056     141.4915
    6477     -96.5650       5.1697
    6478     -85.1735      -8.1942
    6479    -153.5243     111.0202
    6480     -75.7300      -2.2242
    6481     -59.1012     154.5580
    6482     -92.3232      -4.1216
    6483     -59.9058     140.4400
    6484    -129.5620      64.4989
    6485     -89.8167     152.7025
    6486     -63.5235     -27.0712
    6487     -76.3652     -24.2273
    6488    -162.9031      85.9954
    6489     -58.9044     -31.8465
    6490    -133.7995      29.9617
    6491    -142.3545     141.1249
    6492    -121.6349     112.5800
    6493     -75.6107     -13.0263
    6494    -126.5873     130.6866
    6495     -62.4347     143.0268
    6496     -56.4623     150.3441
    6497     -59.4940     130.0610
    6498    -104.5738      89.9907
    6499    -153.5791     145.0054
    6500     -66.0456     131.5299
    6501     -47.6992     134.3175
    6502     -71.0289     128.7096
    6503     -71.1901     -32.8304
    6504    -178.0241     124.5047
    6505     -75.9155     129.0334
    6506     -64.2834     103.6163
    6507     -98.3882     151.6310
    6508     -63.7397     114.8393
    6509     -41.2607     159.3261
    6510    -141.0995     145.2083
    6511     -59.3614     129.5711
    6512     -76.2222     -21.8001
    6513     -89.1379     -12.4646
    6514     -59.6803     -38.1661
    6515     -85.4204      -7.2736
    6516     -91.3121     140.7448
    6517     -66.4527     138.8534
    6518    -162.8357     179.0286
    6519     -83.7826     -27.8993
    6520    -155.2700     101.6611
    6521     -82.7489      79.3757
    6522     -65.4327     121.8122
    6523     -93.7898      -8.0456
    6524     -93.9860     -19.6997
    6525     -49.9918     135.3679
    6526     -69.3753     147.9723
    6527    -130.6248     145.2174
    6528     175.5962     130.8001
    6529     -68.8886     126.1441
    6530    -115.8743     -30.1437
    6531     -63.5286     -27.7239
    6532     -63.7870     -32.5284
    6533    -139.6649     134.5053
    6534     -86.3972     129.4676
    6535    -173.4001     126.7777
    6536     -69.5881     142.0676
    6537     -54.6191     142.8818
    6538     -59.9673     129.4024
    6539     -75.1680     145.4074
    6540     -79.4672     -17.4953
    6541    -142.6026     142.1052
    6542     -86.4406     -21.3560
    6543     -86.9355      74.1610
    6544     -48.9868     127.1407
    6545     -41.7133     -51.7165
    6546     -75.4601     139.2288
    6547    -125.6183     -34.5954
    6548     -88.4927     -32.1422
    6549     -67.7925     -29.5144
    6550     -66.9761     -32.5901
    6551     -75.5422     -18.6983
    6552     -55.1304     132.9276
    6553    -168.7109     167.1050
    6554     -66.6286     136.8407
    6555     -86.2917      67.9847
    6556     -70.9379     -14.2708
    6557    -134.3591       8.1718
    6558    -167.6226     149.0199
    6559     -68.4502     -18.9313
    6560     -70.7179      56.5114
    6561     -41.4346     -43.3538
    6562      55.1420      39.3683
    6563      65.6542      28.8811
    6564      42.6500      49.5969
    6565      57.8298      50.2332
    6566      58.8968      49.3302
    6567      57.3903      38.2102
    6568      51.4335      75.2615
    6569      44.9295      47.5795
    6570      52.8544      58.9459
    6571      59.0777    -150.0508
    6572      60.0754      27.4879
    6573      63.9621      46.8517
    6574      55.5046      47.3189
    6575      66.0705      25.6951
    6576      45.2452      51.5141
    6577      49.3080      42.9014
    6578      42.0255    -128.8622
    6579      56.6605      35.9027
    6580      57.8982      38.5474
    6581      63.1194      17.7382
    6582      72.5002      10.2160
    6583      48.9314      54.2582
    6584      75.4511      -2.4651
    6585      66.8647      31.5535
    6586      60.7554      36.2804
    6587      65.7489      48.6699
    6588      66.8694      31.1020
    6589      53.3113      40.0549
    6590    -173.9266     160.3003
    6591     -67.4696     154.3468
    6592     -89.4347     -49.3688
    6593     -62.2136     -22.4824
    6594     -49.2216     140.3344
    6595     -65.3928     137.7754
    6596     -62.6851     141.8284
    6597    -145.6272     165.8416
    6598     -49.8670     136.9432
    6599     -65.2327     140.8859
    6600     -66.0421     -15.5035
    6601     -91.3697     133.6001
    6602    -130.1635     164.5855
    6603     -63.9162     127.3287
    6604     -71.4690      88.9878
    6605     -45.3734     132.1226
    6606    -122.4446     151.6472
    6607    -109.0323     131.3416
    6608     -59.1802     131.8976
    6609     -34.9875     -47.8251
    6610     -58.4378     -40.6243
    6611     -60.4970     142.1454
    6612     -65.2718     121.7576
    6613     -95.7009      24.9664
    6614     -83.5826     -27.5812
    6615    -167.1749     145.6203
    6616     -70.6508     -15.9844
    6617     -45.8677     -49.6074
    6618    -104.1891       2.3834
    6619     -51.9878     143.5808
    6620     -89.3607     -20.9223
    6621    -147.3495     166.4361
    6622     -85.2021      68.3565
    6623    -139.9177     116.1465
    6624    -148.4613      88.1004
    6625    -115.3986       0.0741
    6626     -70.0646     -18.5896
    6627     -70.0342     112.0084
    6628     -60.1719      96.4639
    6629     -70.7945     -20.3716
    6630     -66.2935     129.3773
    6631     -91.5381      63.4109
    6632    -151.8425     144.5328
    6633     -55.9430     155.0202
    6634     -62.5279     -40.9632
    6635    -167.3564     100.0884
    6636    -149.4475      78.1145
    6637    -159.7959     145.7032
    6638     -80.8700     131.1619
    6639     -75.5566     -14.4478
    6640    -164.0169      18.2613
    6641     -51.1108     148.9228
    6642    -108.0936      24.2683
    6643     -90.2363       5.2176
    6644     -66.7529     133.5765
    6645     -83.9452      71.3762
    6646    -145.0749      38.3790
    6647     -60.9148     119.4169
    6648     -54.7795     164.0312
    6649     -63.0671     -33.5450
    6650     -64.7582     113.4064
    6651     -57.9718     153.0552
    6652     -99.0150      82.9881
    6653     -65.9862      -3.5589
    6654     -63.6722     -58.6831
    6655    -102.8335      91.2635
    6656     -46.3324     -40.3284
    6657     -86.4804     163.2438
    6658    -170.1507     132.7163
    6659     -71.9142      86.5502
    6660     -61.4336     130.2600
    6661    -137.7269     135.4240
    6662     -77.3151      82.5735
    6663     -53.3553     -19.7319
    6664     -68.4053     159.5728
    6665     -69.8076     145.3440
    6666    -156.6480     179.7279
    6667     -43.3767     136.6427
    6668     -81.5759      -8.9940
    6669     -65.6746     152.7434
    6670     -57.0017     149.4397
    6671     -64.3876     139.5837
    6672     -99.3809     129.2800
    6673     -51.0765     141.9504
    6674     -64.6840     126.5811
    6675     -99.1223       9.4129
    6676     -48.2691     154.0289
    6677     -70.9379     125.9607
    6678     -51.5948     153.7379
    6679     -62.2928     162.2328
    6680     -99.4904      15.0972
    6681     -88.8579     -29.2024
    6682     -84.7958     150.7171
    6683     -74.4361     102.2481
    6684     -59.5008     150.9795
    6685     -61.7460     138.4106
    6686     -61.4330     168.7156
    6687     -75.7932     166.5948
    6688     -85.1968     -10.1492
    6689     -76.8402     150.0103
    6690    -138.8775     169.6512
    6691     -55.2808     122.3225
    6692     -85.8250      -7.1375
    6693     -74.3919     -16.4388
    6694    -111.8586     106.0610
    6695     -93.6977      80.2896
    6696    -172.9636     167.4802
    6697     -66.6355     174.7888
    6698     -81.5389       3.1766
    6699     -76.8489     143.7103
    6700     -90.7784      64.1568
    6701     -98.5542      75.6900
    6702    -166.4226     126.9550
    6703     -85.4416     -23.1485
    6704     -44.7482     142.1532
    6705     -78.4913     168.9769
    6706    -146.6222      -2.8078
    6707    -144.9723     145.1133
    6708     -69.9678     138.4242
    6709     -65.2761     -27.2564
    6710     -98.5191     109.3112
    6711    -127.5780      -1.8650
    6712     -61.7263     156.9579
    6713    -111.6161      25.4009
    6714     -65.1700     -22.9767
    6715     -70.7512     147.9534
    6716     -60.9040     145.3001
    6717     -67.7218     125.7436
    6718    -136.8465     110.7681
    6719     -78.0526     127.1570
    6720     -63.5181     160.4351
    6721    -145.9588     108.8452
    6722     -52.9011     154.2631
    6723     -70.7388     150.3774
    6724     -77.2204     124.7899
    6725    -106.4158      96.4869
    6726     -89.6203     122.2779
    6727     -78.8340      -7.8056
    6728     -70.7388     148.2839
    6729     -65.4433     -50.2304
    6730    -100.6325       6.3323
    6731     -76.8981      -6.0542
    6732     -68.8079     -31.7247
    6733     -59.1566     140.2828
    6734     -65.6871     144.8467
    6735     -55.5901     140.4478
    6736     -54.5159     112.1259
    6737     -61.8324     -26.0991
    6738     -85.1152     136.6887
    6739     -48.6671     -53.7004
    6740     -60.3424     146.3475
    6741     -64.1065     155.9462
    6742     -80.7461      30.4548
    6743    -158.6747      37.0542
    6744     -88.9857     -14.7357
    6745     -80.9059      64.4296
    6746    -176.2297     119.3193
    6747     -67.8339     151.6735
    6748     -58.1127     -60.1726
    6749     -51.9892     125.9973
    6750     -86.8740      -5.7474
    6751     -72.3019     145.6001
    6752     -67.8142     146.9564
    6753     -97.9994     130.8146
    6754     -59.3772     -23.1480
    6755     -84.8429     114.2651
    6756     -70.0936      -3.8415
    6757    -132.6027     130.5951
    6758    -118.2255     111.9491
    6759     -73.1404     148.9060
    6760    -150.3659     172.4552
    6761    -104.2818      16.8086
    6762    -104.6238     127.1642
    6763     -67.5394     144.2806
    6764    -159.2010     158.0860
    6765     -84.6856      16.3372
    6766     -67.2865     -37.5517
    6767     -83.8117     -15.5167
    6768     -66.0153     141.0440
    6769     -47.5606     135.3263
    6770     -79.2276     162.7803
    6771     -69.9845     -11.0854
